ok,external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
TRUE,v.4876.1998.b,RED,Pinot nero Villa Barthenau Vigna S. Urbano,Hofstätter,,BOTTLE,1998,320,,1,Purchase Price: 40,Barthenau Vigna S. Urbano,J. Hofstätter,wine_01h0b4rjgpder3smhfakv2fcdv,,47.8624
TRUE,v.14223.1997.b,RED,Yngram,Hofstätter,,BOTTLE,1997,60,,2,Purchase Price: 17,Yngram Cabernet,J. Hofstätter,wine_01h0qzm1vffcq7stbc29wr4152,,30.436588
TRUE,v.13390.2009.b,RED,Chambolle-Musigny,Hubert Lignier,,BOTTLE,2009,200,,2,Purchase Price: 50,Chambolle-Musigny,Hubert Lignier,wine_01hcwsykn31ff0458xebq1w1k6,,48.756275
TRUE,v.9681.2009.b,RED,Clos de la Roche Grand Cru,Hubert Lignier,,BOTTLE,2009,520,,1,Purchase Price: 160,Clos de la Roche Grand Cru,Hubert Lignier,wine_01hawwcxhppwc0fcjdyy3wjj3z,,51.76279
TRUE,v.33018.2004.b,RED,Chambolle-Musigny,Hudelot-Noëllat,,BOTTLE,2004,180,,2,Purchase Price: 30,Chambolle-Musigny,Hudelot-Noëllat,wine_01hcwsykn2emx4pjdhvjkbr00g,,51.47762
TRUE,v.74476.2003.b,RED,Vosne-Romanée Les Suchots 1er Cru,Hudelot-Noëllat,,BOTTLE,2003,320,,2,Purchase Price: 70,Vosne-Romanée 1er Cru ''Les Suchots'',Hudelot-Noëllat,wine_01h0qzm1ayj3dtx247c4mkj0hv,,59.873665
TRUE,v.33123.1999.b,WHITE,Gentil,Hugel,,BOTTLE,1999,120,,2,Purchase Price: 35,Gentil,Hugel,wine_01gzr4ksxba58wjby3xv78dsd8,,39.61252
FALSE,v.84111.1990.b,WHITE,Tokay Pinot gris Vendange Tardive,Hugel,,BOTTLE,1990,160,,5,Purchase Price: 40,Classic Pinot Gris,Hugel,wine_01gzr4ksxdsnpkp795enr79ynq,,35.54142
TRUE,v.10890.2017.b,WHITE,Ghiaccioforte,I Botri di Ghiaccio Forte,,BOTTLE,2017,50,,4,Purchase Price: 10,Ghiaccioforte Bianco,I Botri di Ghiaccio Forte,wine_01h0my5sxgew1jabz6sbadxdnd,,60.084724
TRUE,v.82843.2007.b,RED,Vigna I Botri,I Botri di Ghiaccio Forte,,BOTTLE,2007,50,,1,Purchase Price: 10,Vigna I Botri,I Botri di Ghiaccio Forte,wine_01h0my5sxgwny3snj0bqjj3zx5,,67.36853
TRUE,v.82843.2008.b,RED,Vigna I Botri,I Botri di Ghiaccio Forte,,BOTTLE,2008,50,,2,Purchase Price: 10,Vigna I Botri,I Botri di Ghiaccio Forte,wine_01h0my5sxgwny3snj0bqjj3zx5,,67.36853
TRUE,v.12477.2018.b,WHITE,Zagreo,I Cacciagalli,,BOTTLE,2018,47,,5,Purchase Price: 10,Zagreo,I Cacciagalli,wine_01h0qzm0t0sft1tpjjzhtbf58t,,45.961533
TRUE,v.12586.2011.b,RED,Chianti Classico Terra di Lamole,I Fabbri,,BOTTLE,2011,45,,3,Purchase Price: 10,Terra di Lamole Chianti Classico,I Fabbri,wine_01h0qzm0dpb2zj1qnd03qg69va,,52.00042
TRUE,v.61479.2008.b,RED,Grave del Friuli Cabernet sauvignon,I Magredi,,BOTTLE,2008,45,,2,Purchase Price: 10,Cabernet Sauvignon,I Magredi,wine_01gzr4kt4v7n7mtm52f45n3mqc,,36.812122
TRUE,v.12577.2013.b,WHITE,Carricante Aurora,I Vigneri - Simone e Andrea Foti,,BOTTLE,2013,42,,2,Purchase Price: 9,Aurora,I Vigneri,wine_01h0my5rrgv248h103c42v36y1,,35.06153
TRUE,v.4552.2004.b,RED,Etna Rosso Vinupetra,I Vigneri - Simone e Andrea Foti,,BOTTLE,2004,100,,2,Purchase Price: 20,Vinupetra,I Vigneri,wine_01h0my5vcw6e47adpg0ynrn8ps,,41.200912
TRUE,v.3122.2001.b,WHITE,Malvasia,Il Carpino,,BOTTLE,2001,60,,1,Purchase Price: 10,Malvasia,Il Carpino,wine_01h0my5vq9bq1z58trqb4s9h2z,,40.879738
TRUE,v.12340.2006.b,WHITE,Malvasia,Il Carpino,,BOTTLE,2006,60,,1,Purchase Price: 10,Malvasia,Il Carpino,wine_01h0my5vq9bq1z58trqb4s9h2z,,40.879738
TRUE,v.3122.2010.b,WHITE,Malvasia,Il Carpino,,BOTTLE,2010,50,,3,Purchase Price: 9,Malvasia,Il Carpino,wine_01h0my5vq9bq1z58trqb4s9h2z,,40.879738
TRUE,v.3121.1999.b,WHITE,Ribolla gialla,Il Carpino,,BOTTLE,1999,58,,2,Purchase Price: 16,Ribolla Gialla,Il Carpino,wine_01h0my5vq9qpx6v4d91em10kbj,,48.62021
TRUE,v.3121.2001.b,Wv3-selection-part1HITE,Ribolla gialla,Il Carpino,,BOTTLE,2001,52,,3,Purchase Price: 8,Ribolla Gialla,Il Carpino,wine_01h0my5vq9qpx6v4d91em10kbj,,48.62021
TRUE,v.3126.2007.b,RED,Rubrum,Il Carpino,,BOTTLE,2007,110,,2,Purchase Price: 22,Rubrum,Il Carpino,wine_01h0my5vqae3h3swpcb14jcee1,,46.04858
TRUE,v.44148.2001.b,WHITE,Sauvignon,Il Carpino,,BOTTLE,2001,55,,3,Purchase Price: 8,Sauvignon,Il Carpino,wine_01h0my5vqamcd73gbe9f4p1pbs,,36.926937
TRUE,v.44148.2002.b,WHITE,Sauvignon,Il Carpino,,BOTTLE,2002,55,,1,Purchase Price: 10,Sauvignon,Il Carpino,wine_01h0my5vqamcd73gbe9f4p1pbs,,36.926937
TRUE,v.15753.2012.b,RED,Vino Nobile di Montepulciano,Il Conventino,,BOTTLE,2012,60,,3,Purchase Price: 12,Vino Nobile di Montepulciano,Il Conventino,wine_01gzr4ktewr9h5b0f07r9fcx4a,,51.10619
TRUE,v.19922.2017.c,RED,Cabaret,Il Moralizzatore,,MAGNUM,2017,65,,1,Purchase Price: 14,Cabaret,Il Moralizzatore,wine_01h0qzm1z99r5zqk822acm5gxk,,39.47952
TRUE,v.9182.2003.b,RED,Brunello di Montalcino,Il Paradiso di Manfredi,,BOTTLE,2003,140,,2,Purchase Price: 37,Brunello di Montalcino,Il Paradiso di Manfredi,wine_01h0f3cmcsahzfkv8pft8yj3hh,,52.47386
TRUE,v.15054.2006.b,RED,Rosso di Montalcino,Il Paradiso di Manfredi,,BOTTLE,2006,80,,4,Purchase Price: 20,Rosso di Montalcino,Il Paradiso di Manfredi,wine_01h0qzm1vekar3rk8s765gfwe9,,49.721752
TRUE,v.15054.2009.b,RED,Rosso di Montalcino,Il Paradiso di Manfredi,,BOTTLE,2009,70,,5,Purchase Price: 13,Rosso di Montalcino,Il Paradiso di Manfredi,wine_01h0qzm1vekar3rk8s765gfwe9,,49.721752
TRUE,v.1238.2006.c,RED,Brunello di Montalcino,Il Poggione,,MAGNUM,2006,170,,1,Purchase Price: 38,Brunello di Montalcino,Tenuta Il Poggione,wine_01gzr4ktffz3mxedhcjegcfxkp,,43.721996
TRUE,v.1238.2010.b,RED,Brunello di Montalcino,Il Poggione,,BOTTLE,2010,90,,3,Purchase Price: 20,Brunello di Montalcino,Tenuta Il Poggione,wine_01gzr4ktffz3mxedhcjegcfxkp,,43.721996
TRUE,v.41086.2013.b,WHITE,Riesling Enkircher Batteriberg,Immich-Batterieberg,,BOTTLE,2013,60,,3,Purchase Price: 14,Enkircher Batterieberg Riesling,Immich-Batterieberg,wine_01gzr4ksdcq18w6wnq39gjsdem,7615282,63.4769
TRUE,v.74042.2014.b,WHITE,Riesling Enkircher Ellergrub,Immich-Batterieberg,,BOTTLE,2014,70,,1,Purchase Price: 14,Enkircher Ellergrub Riesling,Immich-Batterieberg,wine_01gzr4ksddtex4hzejm7bm3hg6,2611987,64.00522
TRUE,v.16712.2014.b,WHITE,Riesling Kabinett,Immich-Batterieberg,,BOTTLE,2014,55,,1,Purchase Price: 10,Riesling Kabinett,Immich-Batterieberg,wine_01gzr4ksdcezhb31advkpznn26,1726316,49.71267
TRUE,v.16712.2015.b,WHITE,Riesling Kabinett,Immich-Batterieberg,,BOTTLE,2015,55,,3,Purchase Price: 10,Riesling Kabinett,Immich-Batterieberg,wine_01gzr4ksdcezhb31advkpznn26,1726316,49.71267
TRUE,v.30592.2003.b,WHITE,Chardonnay Campo dei Tovi,Inama,,BOTTLE,2003,62,,3,Purchase Price: 15,Campo Dei Tovi Soave Classico,Inama Azienda Agricola,wine_01gzr4ksj2c1skdcg7q0m2s9gc,1438270,35.651417
TRUE,v.620.2008.b,WHITE,Sauvignon Vulcaia Fumé,Inama,,BOTTLE,2008,65,,1,Purchase Price: 16,Vulcaia Fume Sauvignon del Veneto,Inama Azienda Agricola,wine_01gzr4ksj2vhr6mzr4an8szhym,81842,32.03634
TRUE,v.621.2008.b,WHITE,Sauvignon Vulcaia,Inama,,BOTTLE,2008,60,,4,Purchase Price: 10,Vulcaia Sauvignon del Veneto,Inama Azienda Agricola,wine_01gzr4ksj2d6vn7abpd9wv0nmc,1841511,29.11061
TRUE,v.617.2003.b,WHITE,Soave Classico Vigneti di Foscarino,Inama,,BOTTLE,2003,60,,2,Purchase Price: 12,Vigneti di Foscarino Soave Classico,Inama Azienda Agricola,wine_01gzr4ksj2fpj9y86d5mgsbeh1,1205108,42.793728
TRUE,v.32256.2008.b,RED,Vigna Micciano,Iovine,,BOTTLE,2008,40,,2,Purchase Price: 8,Vigna Micciano,Iovine,wine_01hcw4dg67vx5vdgx7xzhb02qd,,46.084145
TRUE,v.7315.1992.b,RED,Chianti Classico,Isole e Olena,,BOTTLE,1992,80,,1,Purchase Price: 18,Chianti Classico,Isole e Olena,wine_01gzr4kt5xaymkrv8ya7nayxev,,43.173145
TRUE,v.7315.1993.b,RED,Chianti Classico,Isole e Olena,,BOTTLE,1993,80,,2,Purchase Price: 18,Chianti Classico,Isole e Olena,wine_01gzr4kt5xaymkrv8ya7nayxev,,43.173145
TRUE,v.54115.2017.b,WHITE,Madre,Italo Cescon,,BOTTLE,2017,50,,1,Purchase Price: 11,Madre Manzoni Bianco,Italo Cescon,wine_01h0qsxn5kry0esy6r5nwh7a1q,,46.18601
TRUE,v.54115.2018.b,WHITE,Madre,Italo Cescon,,BOTTLE,2018,48,,3,Purchase Price: 10,Madre Manzoni Bianco,Italo Cescon,wine_01h0qsxn5kry0esy6r5nwh7a1q,,46.18601
TRUE,v.1222.2004.b,RED,Barbera del Monferrato Superiore Barabba,Iuli,,BOTTLE,2004,60,,1,Purchase Price: 10,Barabba Barbera,Iuli,wine_01h0my5shg0ztqbr71fzjg92s6,,41.772816
TRUE,v.1222.2006.b,RED,Barbera del Monferrato Superiore Barabba,Iuli,,BOTTLE,2006,50,,1,Purchase Price: 9,Barabba Barbera,Iuli,wine_01h0my5shg0ztqbr71fzjg92s6,,41.772816
TRUE,v.1221.2012.b,RED,Monferrato Nino,Iuli,,BOTTLE,2012,50,,1,Purchase Price: 9,Nino,Iuli,wine_01h0qzm22qp9hjkxx43p13hrr0,,34.502907
TRUE,v.13544.2004.b,WHITE,Chevalier-Montrachet Grand Cru,Jacques Prieur,,BOTTLE,2004,480,,1,Purchase Price: 140,Chevalier-Montrachet Grand Cru,Domaine Jacques Prieur,wine_01hawwcxhzfsr2n89ztag8d0jj,,44.827652
TRUE,v.12618.2003.b,WHITE,Quincy Silice,Jacques Salle,,BOTTLE,2003,60,,1,Purchase Price: 10,Silice Quincy,Jacques Salle,wine_01gzr4kst1e99z2rm8atxxtrg1,3982006,46.007153
TRUE,v.73094.2017.b,RED,Rully Rouge Clos du Chapitre 1er Cru,Jaeger Defaix,,BOTTLE,2017,70,,2,Purchase Price: 17,Clos du Chapitre Rully Premier Cru,Domaine Jaeger-Defaix,wine_01h0qsxnxkx7ntwyqfr3sfbe8m,,56.639168
TRUE,v.4267.2002.b,WHITE,Chevalier-Montrachet Clos des Chevaliers Monopole Grand Cru,Jean Chartron,,BOTTLE,2002,400,,2,Purchase Price: 140,Chevalier-Montrachet Grand Cru ''Clos des Chevaliers'' Monopole,Jean Chartron,wine_01h0r2pq6sskcqzfq1hqgc2np9,,63.82936
TRUE,v.16931.2014.b,RED,Saint Joseph Premier Quartier,Jean Delobre - La Ferme des Sept Lunes,,BOTTLE,2014,48,,2,Purchase Price: 10,Saint-Joseph ''Premier Quartier'',La Ferme des Sept Lunes - Jean Delobre,wine_01h0r2ppez60r7p44jfz2m2287,,72.655685
TRUE,v.9856.2007.b,WHITE,Chassagne-Montrachet Blanc Morgeot 1er Cru,Jean-Claude Ramonet,,BOTTLE,2007,350,,3,Purchase Price: 70,Chassagne-Montrachet Premier Cru ''Morgeot'' Blanc,Jean-Claude Ramonet,wine_01h0qsxn6868qwsbranrebacr0,,53.05126
TRUE,v.9860.2007.b,RED,Chassagne-Montrachet Rouge Clos de la Boudriotte 1er Cru,Jean-Claude Ramonet,,BOTTLE,2007,200,,2,Purchase Price: 40,Chassagne-Montrachet Premier Cru ''Clos de La Boudriotte'' Rouge,Jean-Claude Ramonet,wine_01h0my5tq9d5k05mm6gwv37kg0,,58.086903
TRUE,v.9743.2009.b,RED,Chambolle-Musigny,Jean-Jacques Confuron,,BOTTLE,2009,170,,2,Purchase Price: 50,Chambolle-Musigny,Jean-Jacques Confuron,wine_01gzr4ktmb4wq76j824y25vb4m,,50.883984
TRUE,v.9747.2003.b,RED,Nuits-Saint-Georges Les Chaboeufs 1er Cru,Jean-Jacques Confuron,,BOTTLE,2003,150,,1,Purchase Price: 40,Nuits-St-Georges 1er Cru ''Les Chabœufs'',Jean-Jacques Confuron,wine_01gzr4ksn0k4xjdy1wt6nejh5d,53374,55.443012
TRUE,v.9747.2007.b,RED,Nuits-Saint-Georges Les Chaboeufs 1er Cru,Jean-Jacques Confuron,,BOTTLE,2007,140,,1,Purchase Price: 36,Nuits-St-Georges 1er Cru ''Les Chabœufs'',Jean-Jacques Confuron,wine_01gzr4ksn0k4xjdy1wt6nejh5d,53374,55.443012
TRUE,v.9745.2007.b,RED,Nuits-Saint-Georges Les Fleurières,Jean-Jacques Confuron,,BOTTLE,2007,120,,1,Purchase Price: 30,Nuits-Saint-Georges ''Les Fleurières'',Jean-Jacques Confuron,wine_01gzr4ktmbzbj5twxvbww2h1jh,,60.003277
TRUE,v.84699.2004.b,RED,Clos de Vougeot Grand Cru,Jean-Michel Guillon & Fils,,BOTTLE,2004,200,,3,Purchase Price: 50,Clos de Vougeot Grand Cru,Jean-Michel Guillon,wine_01hawwcxhn3g5t448fe78d8bzr,,49.34562
TRUE,v.84698.2004.b,RED,Gevrey-Chambertin Les Champonnets 1er Cru,Jean-Michel Guillon & Fils,,BOTTLE,2004,110,,6,Purchase Price: 30,Gevrey-Chambertin 1er Cru ''Les Champonnets'',Jean-Michel Guillon,wine_01h0qzm16v0sdkcq1yqek7y4y4,,56.692722
TRUE,v.1167.2002.b,WHITE,Vintage Tunina,Jermann,,BOTTLE,2002,95,,1,Purchase Price: 14,Vintage Tunina,Jermann,wine_01h0qzm2337vfbvx938w74edx3,,37.7697
TRUE,v.13376.2015.b,WHITE,Riesling Numen,Johannes Zillinger,,BOTTLE,2015,50,,3,Purchase Price: 10,Numen Riesling,Johannes Zillinger,wine_01gzr4ks7d13cyv0yj67jwfc9s,2848931,53.952026
TRUE,v.16552.1990.b,RED,Chambolle-Musigny Les Amoureuses 1er Cru,Joseph Drouhin,,BOTTLE,1990,1200,,8,Purchase Price: 300,Chambolle-Musigny 1er Cru ''Les Amoureuses'',Joseph Drouhin,wine_01hawwcxd611r0pfd2f0cdxs35,,54.155617
TRUE,v.58229.1983.b,RED,Clos de la Roche Grand Cru,Joseph Drouhin,,BOTTLE,1983,540,,4,Purchase Price: 120,Clos de La Roche Grand Cru,Joseph Drouhin,wine_01hawwcxd6dnwh88vvqy8k5rmj,,47.965714
TRUE,v.6955.2013.b,RED,Côte de Beaune Rouge,Joseph Drouhin,,BOTTLE,2013,65,,1,Purchase Price: 20,Côte de Beaune,Joseph Drouhin,wine_01gzr4ktng8f2ff41vrn6a4231,,41.51389
TRUE,v.80249.1999.b,RED,Napa Valley Merlot,Joseph Phelps,,BOTTLE,1999,150,,2,Purchase Price: 40,Merlot,Joseph Phelps Vineyards,wine_01hcwsykv8jh0nh4vvcrs7v0wc,,33.703983
TRUE,v.1612.2011.b,RED,Barolo,Josetta Saffirio,,BOTTLE,2011,70,,2,Purchase Price: 17,Barolo,Josetta Saffirio,wine_01h0my5seywfywy1r8j2v6jpmv,,51.880066
TRUE,v.52699.2015.b,WHITE,Beli pinot,Kabaj,,BOTTLE,2015,42,,1,Purchase Price: 10,Beli Pinot,Kabaj,wine_01hawwcyv4g91jkqjktj1bztx6,,40.02708
TRUE,v.3571.1995.b,RED,Carso Terrano,Kante,,BOTTLE,1995,75,,2,Purchase Price: 17,Terrano,Kante,wine_01gzr4ksn6zz47hqx6zx5h0rap,1480557,36.459705
TRUE,v.3571.1999.b,RED,Carso Terrano,Kante,,BOTTLE,1999,70,,2,Purchase Price: 17,Terrano,Kante,wine_01gzr4ksn6zz47hqx6zx5h0rap,1480557,36.459705
TRUE,v.3568.2005.o,WHITE,Carso Vitovska,Kante,,LITER,2005,75,,1,Purchase Price: 20,Vitovska,Kante,wine_01h0qzm23hc7qc3mcyrrqc612s,,36.408512
TRUE,v.34684.2007.b,WHITE,Riesling Kabinett Feinherb Lorenzhöfer,Karlsmühle Peter Geiben,,BOTTLE,2007,270,,2,Purchase Price: 100,Lorenzhöfer Riesling Kabinett Trocken,Karlsmühle,wine_01h4pmmh3h7a06b8f873cgz5mr,,47.82712
TRUE,v.37013.2015.b,WHITE,Pinot bianco,Kettmeir,,BOTTLE,2015,45,,3,Purchase Price: 8,Pinot Bianco,Kettmeir,wine_01h0qzm23rxr4jyqc9258rm5bh,,34.710148
TRUE,v.37013.2017.b,WHITE,Pinot bianco,Kettmeir,,BOTTLE,2017,45,,3,Purchase Price: 8,Pinot Bianco,Kettmeir,wine_01h0qzm23rxr4jyqc9258rm5bh,,34.710148
TRUE,v.52697.2016.b,WHITE,Malvazija,Klabjan,,BOTTLE,2016,45,,2,Purchase Price: 10,Malvazija White Label,Klabjan,wine_01h4pmmfy70xdmy4gd1gswpwcy,,39.582367
TRUE,v.52697.2017.b,WHITE,Malvazija,Klabjan,,BOTTLE,2017,40,,3,Purchase Price: 10,Malvazija White Label,Klabjan,wine_01h4pmmfy70xdmy4gd1gswpwcy,,39.582367
TRUE,v.48614.2012.b,RED,Blauburgunder Riserva Bachgart,Klaus Lentsch,,BOTTLE,2012,50,,2,Purchase Price: 10,Bachgart Blauburgunder Riserva,Klaus Lentsch,wine_01h0sq474a6hx735yy0945c46v,,62.124622
TRUE,v.48611.2018.b,WHITE,Gewürztraminer Amperg,Klaus Lentsch,,BOTTLE,2018,45,,1,Purchase Price: 9,Amperg Gewürztraminer,Klaus Lentsch,wine_01h0sq474as7dpshg2e1c1azp5,,56.14684
TRUE,v.49726.2020.b,WHITE,Chardonnay,Kmetija Hedele,,BOTTLE,2020,48,,11,Purchase Price: 14,Chardonnay,Kmetija Hedele,wine_01hawwcysnsvgn93x64nf0da73,,47.411953
TRUE,v.15952.2016.b,WHITE,Malvazija,Kmetija Hedele,,BOTTLE,2016,42,,1,Purchase Price: 10,Malvazija,Kmetija Hedele,wine_01h4pmmfy76g15d72twzq164z8,,50.73618
TRUE,v.48755.2017.b,WHITE,Sauvignon,Kmetija Hedele,,BOTTLE,2017,45,,1,Purchase Price: 10,Sauvignon,Kmetija Hedele,wine_01hawwcytwdkpfek414qme16mq,,46.78338
FALSE,v.80095.2019.b,WHITE,Vipava Sauvignon Obelunec,Kmetija Hedele,,BOTTLE,2019,60,,27,Purchase Price: 21,Sauvignon,Kmetija Hedele,wine_01hawwcytwdkpfek414qme16mq,,46.78338
TRUE,v.36212.2002.b,RED,Blauburgunder Fleck,Köfelgut,,BOTTLE,2002,65,,1,Purchase Price: 13,Blauburgunder Fleck,Köfelgut,wine_01h0qzm243p740cfew26gnbgaa,,48.935215
TRUE,v.82844.2005.b,WHITE,Gewürztraminer,Köfelgut,,BOTTLE,2005,55,,1,Purchase Price: 10,Gewürztraminer,Köfelgut,wine_01h0qzm243d7yyfa71r2mhktf3,,35.619663
TRUE,v.14484.2014.b,RED,Pinot nero,Kollerhof Mazon,,BOTTLE,2014,48,,3,Purchase Price: 10,Pinot Noir,Kollerhof,wine_01h0qzm243qgsm8g5sm59ty2mh,,28.464497
TRUE,v.12355.2018.b,WHITE,Malvazija,Kozlovic,,BOTTLE,2018,40,,2,Purchase Price: 10,Malvazija,Kozlović,wine_01h4pmmfy6c2vxfw1g9242qaww,,33.62508
TRUE,v.11828.2003.b,RED,Ciliegiolo,La Busattina,,BOTTLE,2003,55,,2,Purchase Price: 12,Ciliegiolo Maremma Toscana,La Busattina,wine_01h0qzm24sk8ekqzdwapmq52dq,,38.58405
TRUE,v.11826.2003.b,RED,Terre Eteree,La Busattina,,BOTTLE,2003,50,,1,Purchase Price: 10,Terre Eteree Maremma Toscana,La Busattina,wine_01gzr4kssrwh42vbf099kzy0s6,2187816,43.295525
TRUE,v.11826.2004.b,RED,Terre Eteree,La Busattina,,BOTTLE,2004,50,,1,Purchase Price: 10,Terre Eteree Maremma Toscana,La Busattina,wine_01gzr4kssrwh42vbf099kzy0s6,2187816,43.295525
TRUE,v.11826.2006.b,RED,Terre Eteree,La Busattina,,BOTTLE,2006,50,,1,Purchase Price: 10,Terre Eteree Maremma Toscana,La Busattina,wine_01gzr4kssrwh42vbf099kzy0s6,2187816,43.295525
TRUE,v.7810.2013.b,RED,Barbaresco Montestefano,La Ca' Növa,,BOTTLE,2013,52,,2,Purchase Price: 10,Montestefano Barbaresco,La Ca' Növa,wine_01h0my5sc9qrrx4931rvsz0x7a,,47.909233
TRUE,v.39221.2012.b,RED,Pinot nero Vignalet,La Cadalora,,BOTTLE,2012,45,,3,Purchase Price: 10,Vignalet Pinot Nero Vallagarina,La Cadalora,wine_01gzr4ksfntp1bc69s4jz03h7f,2161123,45.687935
TRUE,v.8724.1995.c,WHITE,Bianco della Castellada,La Castellada,,MAGNUM,1995,120,,1,Purchase Price: 30,Bianco della Castellada,La Castellada,wine_01gzr4kss5kbwqva4dmvg0seed,1188082,47.816177
TRUE,v.8724.1995.b,WHITE,Bianco della Castellada,La Castellada,,BOTTLE,1995,72,,2,Purchase Price: 16,Bianco della Castellada,La Castellada,wine_01gzr4kss5kbwqva4dmvg0seed,1188082,47.816177
TRUE,v.8724.2011.b,WHITE,Bianco della Castellada,La Castellada,,BOTTLE,2011,50,,1,Purchase Price: 8,Bianco della Castellada,La Castellada,wine_01gzr4kss5kbwqva4dmvg0seed,1188082,47.816177
TRUE,v.40413.2007.c,WHITE,Chardonnay,La Castellada,,MAGNUM,2007,100,,1,Purchase Price: 2,Chardonnay,La Castellada,wine_01h0qsxmvhwbb5z1apvscr6wcy,,32.681725
TRUE,v.1333.2004.b,WHITE,Collio Friulano,La Castellada,,BOTTLE,2004,65,,2,Purchase Price: 14,Friulano,La Castellada,wine_01h0qsxmvf8k7vy5ffxx34j9kt,,37.25382
TRUE,v.8725.1996.b,RED,Collio Rosso della Castellada,La Castellada,,BOTTLE,1996,80,,5,Purchase Price: 20,Rosso della Castellada,La Castellada,wine_01gzr4kss7rcye6mxrkgrdmn8w,2018420,46.776688
TRUE,v.8725.1997.b,RED,Collio Rosso della Castellada,La Castellada,,BOTTLE,1997,80,,1,Purchase Price: 20,Rosso della Castellada,La Castellada,wine_01gzr4kss7rcye6mxrkgrdmn8w,2018420,46.776688
TRUE,v.8725.1998.b,RED,Collio Rosso della Castellada,La Castellada,,BOTTLE,1998,75,,1,Purchase Price: 18,Rosso della Castellada,La Castellada,wine_01gzr4kss7rcye6mxrkgrdmn8w,2018420,46.776688
TRUE,v.8725.1999.b,RED,Collio Rosso della Castellada,La Castellada,,BOTTLE,1999,75,,3,Purchase Price: 18,Rosso della Castellada,La Castellada,wine_01gzr4kss7rcye6mxrkgrdmn8w,2018420,46.776688
TRUE,v.8725.2000.b,RED,Collio Rosso della Castellada,La Castellada,,BOTTLE,2000,70,,1,Purchase Price: 18,Rosso della Castellada,La Castellada,wine_01gzr4kss7rcye6mxrkgrdmn8w,2018420,46.776688
TRUE,v.8725.2001.b,RED,Collio Rosso della Castellada,La Castellada,,BOTTLE,2001,65,,3,Purchase Price: 17,Rosso della Castellada,La Castellada,wine_01gzr4kss7rcye6mxrkgrdmn8w,2018420,46.776688
TRUE,v.8725.2004.b,RED,Collio Rosso della Castellada,La Castellada,,BOTTLE,2004,65,,4,Purchase Price: 16,Rosso della Castellada,La Castellada,wine_01gzr4kss7rcye6mxrkgrdmn8w,2018420,46.776688
TRUE,v.8725.2006.b,RED,Collio Rosso della Castellada,La Castellada,,BOTTLE,2006,62,,1,Purchase Price: 15,Rosso della Castellada,La Castellada,wine_01gzr4kss7rcye6mxrkgrdmn8w,2018420,46.776688
TRUE,v.8725.2007.b,RED,Collio Rosso della Castellada,La Castellada,,BOTTLE,2007,62,,1,Purchase Price: 15,Rosso della Castellada,La Castellada,wine_01gzr4kss7rcye6mxrkgrdmn8w,2018420,46.776688
TRUE,v.10259.2005.b,RED,Merlot,La Castellada,,BOTTLE,2005,55,,1,Purchase Price: 18,Merlot,La Castellada,wine_01h0qzm259pkq80ppx53c4nvx5,,32.432903
TRUE,v.1335.1997.b,WHITE,Ribolla gialla,La Castellada,,BOTTLE,1997,75,,1,Purchase Price: 10,Ribolla Gialla,La Castellada,wine_01gzr4kss7cq30eb9nwmtzcyp2,1434943,43.74642
TRUE,v.1335.2002.b,WHITE,Ribolla gialla,La Castellada,,BOTTLE,2002,65,,2,Purchase Price: 18,Ribolla Gialla,La Castellada,wine_01gzr4kss7cq30eb9nwmtzcyp2,1434943,43.74642
TRUE,v.1335.2006.b,WHITE,Ribolla gialla,La Castellada,,BOTTLE,2006,62,,2,Purchase Price: 9,Ribolla Gialla,La Castellada,wine_01gzr4kss7cq30eb9nwmtzcyp2,1434943,43.74642
TRUE,v.1335.2009.b,WHITE,Ribolla gialla,La Castellada,,BOTTLE,2009,52,,2,Purchase Price: 9,Ribolla Gialla,La Castellada,wine_01gzr4kss7cq30eb9nwmtzcyp2,1434943,43.74642
TRUE,v.1335.2010.b,WHITE,Ribolla gialla,La Castellada,,BOTTLE,2010,52,,3,Purchase Price: 9,Ribolla Gialla,La Castellada,wine_01gzr4kss7cq30eb9nwmtzcyp2,1434943,43.74642
TRUE,v.8726.1997.b,WHITE,Sauvignon,La Castellada,,BOTTLE,1997,70,,1,Purchase Price: 16,Sauvignon,La Castellada,wine_01h0qsxmvh3ky02d4agpyn5s5q,,32.05315
TRUE,v.8726.2012.b,WHITE,Sauvignon,La Castellada,,BOTTLE,2012,55,,1,Purchase Price: 16,Sauvignon,La Castellada,wine_01h0qsxmvh3ky02d4agpyn5s5q,,32.05315
TRUE,v.4238.1997.b,RED,Brunello di Montalcino,La Cerbaiola Salvioni,,BOTTLE,1997,340,,1,Purchase Price: 90,Brunello di Montalcino,Salvioni,wine_01h0f3cmcr2r7z406sx8schdjt,,48.310383
TRUE,v.13584.2005.b,WHITE,Derthona Timorasso,La Colombera,,BOTTLE,2005,70,,1,Purchase Price: 18,Derthona,La Colombera - Piercarlo Semino,wine_01h0qsxnetbpn843hxbg5vz2f9,,33.192486
TRUE,v.32538.2013.b,WHITE,Vernaccia di San Gimignano Riserva,La Lastra,,BOTTLE,2013,48,,2,Purchase Price: 12,Riserva Vernaccia di San Gimignano,La Lastra,wine_01gzr4ksg4v8n5vernzx1dtzq8,2393931,47.957905
